fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
1,4,6,Germany;Dresden,2.1.2014,145,0.954,0.55
8858,6,7,Germany;Frankfurt,17.9.2014,84,0.953,0.4
8859,4,5,Germany;Berlin,17.9.2014,83,0.953,0.4
8860,1,4,Germany;Frankfurt,17.9.2014,77,0.953,0.4
8861,3,7,Germany;Frankfurt,17.9.2014,73,0.953,0.15
8862,3,5,Germany;Berlin,17.9.2014,65,0.953,0.15
8863,4,5,Germany;Berlin,17.9.2014,61,0.953,0.15
8864,2,7,Germany;Frankfurt,17.9.2014,57,0.953,0.15
8865,7,1,Czech republic;Prague,17.9.2014,56,0.953,0.15
8866,7,5,Germany;Berlin,17.9.2014,51,0.953,0.15
8867,3,4,Germany;Frankfurt,17.9.2014,46,0.953,0.15
8868,2,7,Germany;Frankfurt,17.9.2014,42,0.953,0.15
8869,10,5,Germany;Berlin,17.9.2014,31,0.953,0.15
8870,6,2,Denmark;Copenhagen,17.9.2014,30,0.953,0.15
8871,6,5,Germany;Berlin,17.9.2014,24,0.953,0.01
8872,3,6,Germany;Dresden,17.9.2014,23,0.953,0.01
8873,3,3,Czech republic;Brno,17.9.2014,20,0.953,0.01
8874,3,5,Germany;Berlin,17.9.2014,18,0.953,0.01
8875,4,4,Germany;Frankfurt,17.9.2014,15,0.953,0.01
8876,10,7,Germany;Frankfurt,17.9.2014,14,0.953,0.01
8877,7,1,Czech republic;Prague,17.9.2014,13,0.953,0.01
8878,1,5,Germany;Berlin,17.9.2014,12,0.953,0.01
8879,3,6,Germany;Dresden,17.9.2014,10,0.953,0
8880,9,5,Germany;Berlin,18.9.2014,143,0.959,0.55
8881,11,7,Germany;Frankfurt,18.9.2014,141,0.959,0.55
8882,1,2,Denmark;Copenhagen,18.9.2014,138,0.959,0.55
8883,2,7,Germany;Frankfurt,18.9.2014,137,0.959,0.55
8884,8,7,Germany;Frankfurt,18.9.2014,133,0.959,0.55
8885,8,6,Germany;Dresden,18.9.2014,128,0.959,0.55
8886,4,5,Germany;Berlin,18.9.2014,128,0.959,0.55
8887,7,6,Germany;Dresden,18.9.2014,126,0.959,0.55
8888,10,7,Germany;Frankfurt,18.9.2014,125,0.959,0.55
8889,3,5,Germany;Berlin,18.9.2014,123,0.959,0.55
8890,1,2,Denmark;Copenhagen,18.9.2014,118,0.959,0.55
8891,6,7,Germany;Frankfurt,18.9.2014,111,0.959,0.55
8892,1,7,Germany;Frankfurt,18.9.2014,111,0.959,0.55
8893,5,5,Germany;Berlin,18.9.2014,109,0.959,0.55
8894,11,5,Germany;Berlin,18.9.2014,109,0.959,0.55
8895,11,5,Germany;Berlin,18.9.2014,108,0.959,0.55
8896,9,3,Czech republic;Ostrava,18.9.2014,108,0.959,0.55
8897,3,7,Germany;Frankfurt,18.9.2014,106,0.959,0.55
8898,7,5,Germany;Berlin,18.9.2014,105,0.959,0.55
8899,2,7,Germany;Frankfurt,18.9.2014,105,0.959,0.55
8900,6,1,Czech republic;Prague,18.9.2014,99,0.959,0.4
8901,3,7,Germany;Frankfurt,18.9.2014,93,0.959,0.4
8902,11,3,Czech republic;Ostrava,18.9.2014,86,0.959,0.4
8903,9,1,Czech republic;Prague,18.9.2014,75,0.959,0.15
8904,10,5,Germany;Berlin,18.9.2014,74,0.959,0.15
8905,7,7,Germany;Frankfurt,18.9.2014,67,0.959,0.15
8906,4,6,Germany;Dresden,18.9.2014,56,0.959,0.15
8907,9,5,Germany;Berlin,18.9.2014,55,0.959,0.15
8908,11,6,Germany;Dresden,18.9.2014,55,0.959,0.15
8909,8,5,Germany;Berlin,18.9.2014,54,0.959,0.15
8910,1,5,Germany;Berlin,18.9.2014,52,0.959,0.15
8911,1,5,Germany;Berlin,18.9.2014,50,0.959,0.15
8912,8,7,Germany;Frankfurt,18.9.2014,49,0.959,0.15
8913,11,7,Germany;Frankfurt,18.9.2014,47,0.959,0.15
8914,10,3,Czech republic;Ostrava,18.9.2014,46,0.959,0.15
8915,2,2,Denmark;Copenhagen,18.9.2014,36,0.959,0.15
8916,11,3,Czech republic;Ostrava,18.9.2014,33,0.959,0.15
8917,3,7,Germany;Frankfurt,18.9.2014,33,0.959,0.15
8918,2,5,Germany;Berlin,18.9.2014,29,0.959,0.15
8919,4,2,Denmark;Copenhagen,18.9.2014,23,0.959,0.01
8920,8,2,Denmark;Copenhagen,18.9.2014,22,0.959,0.01
8921,5,5,Germany;Berlin,18.9.2014,18,0.959,0.01
8922,6,3,Czech republic;Brno,18.9.2014,16,0.959,0.01
8923,6,2,Denmark;Copenhagen,18.9.2014,12,0.959,0.01
8924,9,7,Germany;Frankfurt,18.9.2014,11,0.959,0.01
8925,3,7,Germany;Frankfurt,18.9.2014,10,0.959,0
8926,7,2,Denmark;Copenhagen,18.9.2014,9,0.959,0
8927,7,5,Germany;Berlin,18.9.2014,8,0.959,0
8928,4,7,Germany;Frankfurt,18.9.2014,5,0.959,0
8929,4,5,Germany;Berlin,18.9.2014,1,0.959,0
8930,11,2,Denmark;Copenhagen,19.9.2014,147,0.949,0.55
8931,4,7,Germany;Frankfurt,19.9.2014,145,0.949,0.55
8932,9,3,Czech republic;Ostrava,19.9.2014,144,0.949,0.55
8933,4,5,Germany;Berlin,19.9.2014,144,0.949,0.55
8934,6,4,Germany;Frankfurt,19.9.2014,137,0.949,0.55
8935,5,5,Germany;Berlin,19.9.2014,135,0.949,0.55
8936,3,5,Germany;Berlin,19.9.2014,135,0.949,0.55
8937,3,2,Denmark;Copenhagen,19.9.2014,133,0.949,0.55
8938,8,5,Germany;Berlin,19.9.2014,132,0.949,0.55
8939,9,5,Germany;Berlin,19.9.2014,115,0.949,0.55
8940,10,3,Czech republic;Ostrava,19.9.2014,111,0.949,0.55
8941,1,5,Germany;Berlin,19.9.2014,109,0.949,0.55
8942,5,3,Czech republic;Brno,19.9.2014,103,0.949,0.55
8943,6,4,Germany;Frankfurt,19.9.2014,100,0.949,0.55
8944,8,4,Germany;Frankfurt,19.9.2014,98,0.949,0.4
8945,6,5,Germany;Berlin,19.9.2014,88,0.949,0.4
8946,9,2,Denmark;Copenhagen,19.9.2014,85,0.949,0.4
8947,4,6,Germany;Dresden,19.9.2014,83,0.949,0.4
8948,6,1,Czech republic;Prague,19.9.2014,65,0.949,0.15
8949,9,5,Germany;Berlin,19.9.2014,63,0.949,0.15
8950,10,5,Germany;Berlin,19.9.2014,56,0.949,0.15
8951,8,6,Germany;Dresden,19.9.2014,52,0.949,0.15
8952,4,7,Germany;Frankfurt,19.9.2014,50,0.949,0.15
8953,4,3,Czech republic;Brno,19.9.2014,46,0.949,0.15
8954,8,6,Germany;Dresden,19.9.2014,45,0.949,0.15
8955,7,7,Germany;Frankfurt,19.9.2014,39,0.949,0.15
8956,3,7,Germany;Frankfurt,19.9.2014,37,0.949,0.15
8957,1,5,Germany;Berlin,19.9.2014,33,0.949,0.15
8958,8,5,Germany;Berlin,19.9.2014,30,0.949,0.15
8959,10,5,Germany;Berlin,19.9.2014,26,0.949,0.15
8960,1,3,Czech republic;Brno,19.9.2014,23,0.949,0.01
8961,2,1,Czech republic;Prague,19.9.2014,20,0.949,0.01
8962,3,1,Czech republic;Prague,19.9.2014,16,0.949,0.01
8963,3,7,Germany;Frankfurt,19.9.2014,4,0.949,0
8964,10,2,Denmark;Copenhagen,23.9.2014,150,0.97,0.55
8965,11,5,Germany;Berlin,23.9.2014,147,0.97,0.55
8966,9,5,Germany;Berlin,23.9.2014,145,0.97,0.55
8967,10,6,Germany;Dresden,23.9.2014,144,0.97,0.55
8968,7,2,Denmark;Copenhagen,23.9.2014,144,0.97,0.55
8969,3,2,Denmark;Copenhagen,23.9.2014,143,0.97,0.55
8970,1,6,Germany;Dresden,23.9.2014,141,0.97,0.55
8971,4,7,Germany;Frankfurt,23.9.2014,139,0.97,0.55
8972,6,7,Germany;Frankfurt,23.9.2014,134,0.97,0.55
8973,8,5,Germany;Berlin,23.9.2014,130,0.97,0.55
8974,4,5,Germany;Berlin,23.9.2014,130,0.97,0.55
8975,11,4,Germany;Frankfurt,23.9.2014,128,0.97,0.55
8976,8,7,Germany;Frankfurt,23.9.2014,127,0.97,0.55
8977,2,5,Germany;Berlin,23.9.2014,118,0.97,0.55
8978,6,6,Germany;Dresden,23.9.2014,117,0.97,0.55
8979,4,5,Germany;Berlin,23.9.2014,116,0.97,0.55
8980,3,1,Czech republic;Prague,23.9.2014,115,0.97,0.55
8981,6,7,Germany;Frankfurt,23.9.2014,114,0.97,0.55
8982,3,6,Germany;Dresden,23.9.2014,109,0.97,0.55
8983,3,3,Czech republic;Brno,23.9.2014,107,0.97,0.55
8984,1,7,Germany;Frankfurt,23.9.2014,106,0.97,0.55
8985,10,7,Germany;Frankfurt,23.9.2014,106,0.97,0.55
8986,9,5,Germany;Berlin,23.9.2014,105,0.97,0.55
8987,4,1,Czech republic;Prague,23.9.2014,100,0.97,0.55
8988,3,6,Germany;Dresden,23.9.2014,96,0.97,0.4
8989,1,5,Germany;Berlin,23.9.2014,95,0.97,0.4
8990,3,7,Germany;Frankfurt,23.9.2014,95,0.97,0.4
8991,8,6,Germany;Dresden,23.9.2014,93,0.97,0.4
8992,6,4,Germany;Frankfurt,23.9.2014,92,0.97,0.4
8993,9,6,Germany;Dresden,23.9.2014,91,0.97,0.4
8994,5,5,Germany;Berlin,23.9.2014,88,0.97,0.4
8995,11,5,Germany;Berlin,23.9.2014,78,0.97,0.4
8996,1,4,Germany;Frankfurt,23.9.2014,78,0.97,0.4
8997,7,1,Czech republic;Prague,23.9.2014,77,0.97,0.4
8998,1,7,Germany;Frankfurt,23.9.2014,70,0.97,0.15
8999,2,2,Denmark;Copenhagen,23.9.2014,69,0.97,0.15
9000,6,7,Germany;Frankfurt,23.9.2014,68,0.97,0.15
9001,7,5,Germany;Berlin,23.9.2014,67,0.97,0.15
9002,9,5,Germany;Berlin,23.9.2014,67,0.97,0.15
9003,9,6,Germany;Dresden,23.9.2014,66,0.97,0.15
9004,2,7,Germany;Frankfurt,23.9.2014,65,0.97,0.15
9005,11,5,Germany;Berlin,23.9.2014,57,0.97,0.15
9006,7,4,Germany;Frankfurt,23.9.2014,56,0.97,0.15
9007,9,5,Germany;Berlin,23.9.2014,53,0.97,0.15
9008,11,2,Denmark;Copenhagen,23.9.2014,47,0.97,0.15
9009,11,1,Czech republic;Prague,23.9.2014,46,0.97,0.15
9010,8,7,Germany;Frankfurt,23.9.2014,41,0.97,0.15
9011,3,5,Germany;Berlin,23.9.2014,40,0.97,0.15
9012,2,6,Germany;Dresden,23.9.2014,39,0.97,0.15
9013,2,7,Germany;Frankfurt,23.9.2014,33,0.97,0.15
9014,6,3,Czech republic;Brno,23.9.2014,30,0.97,0.15
9015,5,6,Germany;Dresden,23.9.2014,26,0.97,0.15
9016,11,7,Germany;Frankfurt,23.9.2014,25,0.97,0.01
9017,4,7,Germany;Frankfurt,23.9.2014,20,0.97,0.01
9018,11,7,Germany;Frankfurt,23.9.2014,17,0.97,0.01
9019,4,7,Germany;Frankfurt,23.9.2014,16,0.97,0.01
9020,11,7,Germany;Frankfurt,23.9.2014,16,0.97,0.01
9021,7,4,Germany;Frankfurt,23.9.2014,15,0.97,0.01
9022,6,7,Germany;Frankfurt,23.9.2014,13,0.97,0.01
9023,4,5,Germany;Berlin,23.9.2014,8,0.97,0
9024,4,7,Germany;Frankfurt,23.9.2014,6,0.97,0
9025,9,7,Germany;Frankfurt,23.9.2014,4,0.97,0
9026,9,5,Germany;Berlin,23.9.2014,1,0.97,0
9027,6,5,Germany;Berlin,23.9.2014,1,0.97,0
9028,9,4,Germany;Frankfurt,24.9.2014,147,0.955,0.55
9029,7,4,Germany;Frankfurt,24.9.2014,144,0.955,0.55
9030,10,1,Czech republic;Prague,24.9.2014,138,0.955,0.55
9031,1,5,Germany;Berlin,24.9.2014,138,0.955,0.55
9032,4,7,Germany;Frankfurt,24.9.2014,136,0.955,0.55
9033,10,7,Germany;Frankfurt,24.9.2014,129,0.955,0.55
9034,7,4,Germany;Frankfurt,24.9.2014,128,0.955,0.55
9035,4,6,Germany;Dresden,24.9.2014,127,0.955,0.55
9036,8,1,Czech republic;Prague,24.9.2014,125,0.955,0.55
9037,2,5,Germany;Berlin,24.9.2014,122,0.955,0.55
9038,1,3,Czech republic;Brno,24.9.2014,117,0.955,0.55
9039,5,5,Germany;Berlin,24.9.2014,116,0.955,0.55
9040,1,3,Czech republic;Brno,24.9.2014,113,0.955,0.55
9041,10,2,Denmark;Copenhagen,24.9.2014,111,0.955,0.55
9042,6,5,Germany;Berlin,24.9.2014,110,0.955,0.55
9043,7,5,Germany;Berlin,24.9.2014,110,0.955,0.55
9044,2,4,Germany;Frankfurt,24.9.2014,109,0.955,0.55
9045,7,5,Germany;Berlin,24.9.2014,105,0.955,0.55
9046,8,6,Germany;Dresden,24.9.2014,101,0.955,0.55
9047,3,6,Germany;Dresden,24.9.2014,93,0.955,0.4
9048,10,6,Germany;Dresden,24.9.2014,93,0.955,0.4
9049,6,4,Germany;Frankfurt,24.9.2014,90,0.955,0.4
9050,8,4,Germany;Frankfurt,24.9.2014,88,0.955,0.4
9051,2,7,Germany;Frankfurt,24.9.2014,84,0.955,0.4
9052,9,5,Germany;Berlin,24.9.2014,81,0.955,0.4
9053,6,2,Denmark;Copenhagen,24.9.2014,80,0.955,0.4
9054,9,3,Czech republic;Ostrava,24.9.2014,74,0.955,0.15
9055,10,5,Germany;Berlin,24.9.2014,71,0.955,0.15
9056,5,7,Germany;Frankfurt,24.9.2014,71,0.955,0.15
9057,2,4,Germany;Frankfurt,24.9.2014,68,0.955,0.15
9058,1,5,Germany;Berlin,24.9.2014,65,0.955,0.15
9059,6,7,Germany;Frankfurt,24.9.2014,64,0.955,0.15
9060,11,7,Germany;Frankfurt,24.9.2014,63,0.955,0.15
9061,11,5,Germany;Berlin,24.9.2014,59,0.955,0.15
9062,10,5,Germany;Berlin,24.9.2014,57,0.955,0.15
9063,11,5,Germany;Berlin,24.9.2014,56,0.955,0.15
9064,6,6,Germany;Dresden,24.9.2014,51,0.955,0.15
9065,6,7,Germany;Frankfurt,24.9.2014,50,0.955,0.15
9066,11,5,Germany;Berlin,24.9.2014,44,0.955,0.15
9067,1,7,Germany;Frankfurt,24.9.2014,39,0.955,0.15
9068,1,2,Denmark;Copenhagen,24.9.2014,34,0.955,0.15
9069,3,3,Czech republic;Brno,24.9.2014,32,0.955,0.15
9070,11,5,Germany;Berlin,24.9.2014,32,0.955,0.15
9071,2,5,Germany;Berlin,24.9.2014,31,0.955,0.15
9072,6,1,Czech republic;Prague,24.9.2014,31,0.955,0.15
9073,4,2,Denmark;Copenhagen,24.9.2014,31,0.955,0.15
9074,9,7,Germany;Frankfurt,24.9.2014,26,0.955,0.15
9075,10,5,Germany;Berlin,24.9.2014,24,0.955,0.01
9076,7,4,Germany;Frankfurt,24.9.2014,22,0.955,0.01
9077,8,2,Denmark;Copenhagen,24.9.2014,19,0.955,0.01
9078,9,7,Germany;Frankfurt,24.9.2014,11,0.955,0.01
9079,5,5,Germany;Berlin,24.9.2014,6,0.955,0
9080,5,2,Denmark;Copenhagen,24.9.2014,5,0.955,0
9081,6,7,Germany;Frankfurt,25.9.2014,149,0.959,0.55
9082,8,6,Germany;Dresden,25.9.2014,148,0.959,0.55
9083,11,7,Germany;Frankfurt,25.9.2014,145,0.959,0.55
9084,7,4,Germany;Frankfurt,25.9.2014,136,0.959,0.55
9085,6,6,Germany;Dresden,25.9.2014,130,0.959,0.55
9086,1,3,Czech republic;Brno,25.9.2014,127,0.959,0.55
9087,1,5,Germany;Berlin,25.9.2014,122,0.959,0.55
9088,2,4,Germany;Frankfurt,25.9.2014,122,0.959,0.55
9089,3,6,Germany;Dresden,25.9.2014,117,0.959,0.55
9090,6,5,Germany;Berlin,25.9.2014,117,0.959,0.55
9091,9,7,Germany;Frankfurt,25.9.2014,110,0.959,0.55
9092,4,5,Germany;Berlin,25.9.2014,106,0.959,0.55
9093,5,2,Denmark;Copenhagen,25.9.2014,105,0.959,0.55
9094,2,7,Germany;Frankfurt,25.9.2014,103,0.959,0.55
9095,4,6,Germany;Dresden,25.9.2014,102,0.959,0.55
9096,1,7,Germany;Frankfurt,25.9.2014,98,0.959,0.4
9097,8,3,Czech republic;Ostrava,25.9.2014,98,0.959,0.4
9098,7,3,Czech republic;Ostrava,25.9.2014,95,0.959,0.4
9099,5,5,Germany;Berlin,25.9.2014,94,0.959,0.4
9100,10,7,Germany;Frankfurt,25.9.2014,87,0.959,0.4
9101,5,5,Germany;Berlin,25.9.2014,84,0.959,0.4
9102,9,4,Germany;Frankfurt,25.9.2014,77,0.959,0.4
9103,2,1,Czech republic;Prague,25.9.2014,75,0.959,0.15
9104,5,5,Germany;Berlin,25.9.2014,71,0.959,0.15
9105,6,5,Germany;Berlin,25.9.2014,50,0.959,0.15
9106,1,3,Czech republic;Brno,25.9.2014,47,0.959,0.15
9107,8,5,Germany;Berlin,25.9.2014,45,0.959,0.15
9108,8,6,Germany;Dresden,25.9.2014,44,0.959,0.15
9109,5,5,Germany;Berlin,25.9.2014,42,0.959,0.15
9110,9,3,Czech republic;Ostrava,25.9.2014,40,0.959,0.15
9111,9,5,Germany;Berlin,25.9.2014,36,0.959,0.15
9112,9,3,Czech republic;Ostrava,25.9.2014,34,0.959,0.15
9113,3,5,Germany;Berlin,25.9.2014,33,0.959,0.15
9114,4,4,Germany;Frankfurt,25.9.2014,33,0.959,0.15
9115,7,5,Germany;Berlin,25.9.2014,32,0.959,0.15
9116,1,7,Germany;Frankfurt,25.9.2014,30,0.959,0.15
9117,6,7,Germany;Frankfurt,25.9.2014,29,0.959,0.15
9118,7,5,Germany;Berlin,25.9.2014,28,0.959,0.15
9119,6,5,Germany;Berlin,25.9.2014,27,0.959,0.15
9120,5,6,Germany;Dresden,25.9.2014,26,0.959,0.15
9121,11,1,Czech republic;Prague,25.9.2014,20,0.959,0.01
9122,9,6,Germany;Dresden,25.9.2014,20,0.959,0.01
9123,6,2,Denmark;Copenhagen,25.9.2014,18,0.959,0.01
9124,2,7,Germany;Frankfurt,25.9.2014,8,0.959,0
9125,3,5,Germany;Berlin,25.9.2014,4,0.959,0
9126,9,3,Czech republic;Ostrava,25.9.2014,3,0.959,0
9127,1,5,Germany;Berlin,25.9.2014,1,0.959,0
9128,8,7,Germany;Frankfurt,26.9.2014,149,0.946,0.55
9129,4,7,Germany;Frankfurt,26.9.2014,145,0.946,0.55
9130,1,4,Germany;Frankfurt,26.9.2014,144,0.946,0.55
9131,5,5,Germany;Berlin,26.9.2014,143,0.946,0.55
9132,10,5,Germany;Berlin,26.9.2014,142,0.946,0.55
9133,5,5,Germany;Berlin,26.9.2014,132,0.946,0.55
9134,7,1,Czech republic;Prague,26.9.2014,132,0.946,0.55
9135,3,5,Germany;Berlin,26.9.2014,131,0.946,0.55
9136,6,5,Germany;Berlin,26.9.2014,118,0.946,0.55
9137,9,3,Czech republic;Ostrava,26.9.2014,117,0.946,0.55
9138,9,3,Czech republic;Ostrava,26.9.2014,109,0.946,0.55
9139,6,7,Germany;Frankfurt,26.9.2014,105,0.946,0.55
9140,10,1,Czech republic;Prague,26.9.2014,105,0.946,0.55
9141,4,7,Germany;Frankfurt,26.9.2014,92,0.946,0.4
9142,5,1,Czech republic;Prague,26.9.2014,92,0.946,0.4
9143,10,7,Germany;Frankfurt,26.9.2014,89,0.946,0.4
9144,1,5,Germany;Berlin,26.9.2014,88,0.946,0.4
9145,2,5,Germany;Berlin,26.9.2014,88,0.946,0.4
9146,9,5,Germany;Berlin,26.9.2014,82,0.946,0.4
9147,1,5,Germany;Berlin,26.9.2014,80,0.946,0.4
9148,3,5,Germany;Berlin,26.9.2014,77,0.946,0.4
9149,8,7,Germany;Frankfurt,26.9.2014,75,0.946,0.15
9150,6,3,Czech republic;Brno,26.9.2014,72,0.946,0.15
9151,9,2,Denmark;Copenhagen,26.9.2014,69,0.946,0.15
9152,3,7,Germany;Frankfurt,26.9.2014,68,0.946,0.15
9153,6,1,Czech republic;Prague,26.9.2014,67,0.946,0.15
9154,9,7,Germany;Frankfurt,26.9.2014,62,0.946,0.15
9155,4,5,Germany;Berlin,26.9.2014,62,0.946,0.15
9156,2,5,Germany;Berlin,26.9.2014,61,0.946,0.15
9157,7,5,Germany;Berlin,26.9.2014,58,0.946,0.15
9158,8,1,Czech republic;Prague,26.9.2014,57,0.946,0.15
9159,2,5,Germany;Berlin,26.9.2014,51,0.946,0.15
9160,6,7,Germany;Frankfurt,26.9.2014,49,0.946,0.15
9161,6,7,Germany;Frankfurt,26.9.2014,41,0.946,0.15
9162,5,5,Germany;Berlin,26.9.2014,38,0.946,0.15
9163,2,5,Germany;Berlin,26.9.2014,36,0.946,0.15
9164,3,7,Germany;Frankfurt,26.9.2014,36,0.946,0.15
9165,10,2,Denmark;Copenhagen,26.9.2014,33,0.946,0.15
9166,1,5,Germany;Berlin,26.9.2014,33,0.946,0.15
9167,11,5,Germany;Berlin,26.9.2014,30,0.946,0.15
9168,3,2,Denmark;Copenhagen,26.9.2014,28,0.946,0.15
9169,6,4,Germany;Frankfurt,26.9.2014,24,0.946,0.01
9170,9,7,Germany;Frankfurt,26.9.2014,21,0.946,0.01
9171,1,6,Germany;Dresden,26.9.2014,20,0.946,0.01
9172,3,2,Denmark;Copenhagen,26.9.2014,16,0.946,0.01
9173,10,2,Denmark;Copenhagen,26.9.2014,15,0.946,0.01
9174,5,5,Germany;Berlin,26.9.2014,12,0.946,0.01
9175,4,7,Germany;Frankfurt,26.9.2014,10,0.946,0
9176,5,1,Czech republic;Prague,26.9.2014,9,0.946,0
9177,6,5,Germany;Berlin,26.9.2014,4,0.946,0
9178,7,4,Germany;Frankfurt,26.9.2014,2,0.946,0
9179,3,5,Germany;Berlin,30.9.2014,146,0.964,0.55
9180,7,7,Germany;Frankfurt,30.9.2014,141,0.964,0.55
9181,6,7,Germany;Frankfurt,30.9.2014,132,0.964,0.55
9182,11,7,Germany;Frankfurt,30.9.2014,131,0.964,0.55
9183,5,6,Germany;Dresden,30.9.2014,128,0.964,0.55
9184,7,7,Germany;Frankfurt,30.9.2014,128,0.964,0.55
9185,1,7,Germany;Frankfurt,30.9.2014,127,0.964,0.55
9186,8,5,Germany;Berlin,30.9.2014,127,0.964,0.55
9187,5,5,Germany;Berlin,30.9.2014,126,0.964,0.55
9188,7,3,Czech republic;Ostrava,30.9.2014,119,0.964,0.55
9189,7,2,Denmark;Copenhagen,30.9.2014,118,0.964,0.55
9190,7,2,Denmark;Copenhagen,30.9.2014,110,0.964,0.55
9191,11,3,Czech republic;Ostrava,30.9.2014,108,0.964,0.55
9192,2,2,Denmark;Copenhagen,30.9.2014,105,0.964,0.55
9193,10,5,Germany;Berlin,30.9.2014,103,0.964,0.55
9194,5,5,Germany;Berlin,30.9.2014,98,0.964,0.4
9195,10,6,Germany;Dresden,30.9.2014,97,0.964,0.4
9196,1,3,Czech republic;Brno,30.9.2014,96,0.964,0.4
9197,5,7,Germany;Frankfurt,30.9.2014,92,0.964,0.4
9198,8,7,Germany;Frankfurt,30.9.2014,80,0.964,0.4
9199,6,4,Germany;Frankfurt,30.9.2014,78,0.964,0.4
9200,4,5,Germany;Berlin,30.9.2014,68,0.964,0.15
9201,10,2,Denmark;Copenhagen,30.9.2014,68,0.964,0.15
9202,9,5,Germany;Berlin,30.9.2014,67,0.964,0.15
9203,4,7,Germany;Frankfurt,30.9.2014,65,0.964,0.15
9204,6,2,Denmark;Copenhagen,30.9.2014,64,0.964,0.15
9205,7,7,Germany;Frankfurt,30.9.2014,63,0.964,0.15
9206,11,3,Czech republic;Ostrava,30.9.2014,61,0.964,0.15
9207,11,7,Germany;Frankfurt,30.9.2014,59,0.964,0.15
9208,5,7,Germany;Frankfurt,30.9.2014,53,0.964,0.15
9209,4,2,Denmark;Copenhagen,30.9.2014,51,0.964,0.15
9210,10,6,Germany;Dresden,30.9.2014,51,0.964,0.15
9211,9,1,Czech republic;Prague,30.9.2014,48,0.964,0.15
9212,1,5,Germany;Berlin,30.9.2014,46,0.964,0.15
9213,5,4,Germany;Frankfurt,30.9.2014,44,0.964,0.15
9214,7,2,Denmark;Copenhagen,30.9.2014,40,0.964,0.15
9215,8,3,Czech republic;Ostrava,30.9.2014,39,0.964,0.15
9216,5,1,Czech republic;Prague,30.9.2014,38,0.964,0.15
9217,7,5,Germany;Berlin,30.9.2014,37,0.964,0.15
9218,5,7,Germany;Frankfurt,30.9.2014,37,0.964,0.15
9219,5,7,Germany;Frankfurt,30.9.2014,34,0.964,0.15
9220,6,7,Germany;Frankfurt,30.9.2014,30,0.964,0.15
9221,10,5,Germany;Berlin,30.9.2014,28,0.964,0.15
9222,1,3,Czech republic;Brno,30.9.2014,28,0.964,0.15
9223,11,5,Germany;Berlin,30.9.2014,24,0.964,0.01
9224,1,6,Germany;Dresden,30.9.2014,23,0.964,0.01
9225,7,2,Denmark;Copenhagen,30.9.2014,20,0.964,0.01
9226,6,5,Germany;Berlin,30.9.2014,19,0.964,0.01
9227,9,7,Germany;Frankfurt,30.9.2014,18,0.964,0.01
9228,5,5,Germany;Berlin,30.9.2014,17,0.964,0.01
9229,9,7,Germany;Frankfurt,30.9.2014,9,0.964,0
9230,3,3,Czech republic;Brno,30.9.2014,8,0.964,0
9231,4,7,Germany;Frankfurt,30.9.2014,5,0.964,0
9232,3,4,Germany;Frankfurt,1.10.2014,148,0.96,0.55
9233,6,5,Germany;Berlin,1.10.2014,146,0.96,0.55
9234,10,3,Czech republic;Ostrava,1.10.2014,141,0.96,0.55
9235,6,1,Czech republic;Prague,1.10.2014,141,0.96,0.55
9236,8,7,Germany;Frankfurt,1.10.2014,140,0.96,0.55
9237,6,5,Germany;Berlin,1.10.2014,132,0.96,0.55
9238,2,7,Germany;Frankfurt,1.10.2014,130,0.96,0.55
9239,3,6,Germany;Dresden,1.10.2014,121,0.96,0.55
9240,10,4,Germany;Frankfurt,1.10.2014,118,0.96,0.55
9241,9,7,Germany;Frankfurt,1.10.2014,117,0.96,0.55
9242,9,7,Germany;Frankfurt,1.10.2014,116,0.96,0.55
9243,7,6,Germany;Dresden,1.10.2014,116,0.96,0.55
9244,7,6,Germany;Dresden,1.10.2014,113,0.96,0.55
9245,8,5,Germany;Berlin,1.10.2014,108,0.96,0.55
9246,10,3,Czech republic;Ostrava,1.10.2014,103,0.96,0.55
9247,4,4,Germany;Frankfurt,1.10.2014,95,0.96,0.4
9248,9,5,Germany;Berlin,1.10.2014,93,0.96,0.4
9249,1,5,Germany;Berlin,1.10.2014,93,0.96,0.4
9250,8,5,Germany;Berlin,1.10.2014,83,0.96,0.4
9251,9,5,Germany;Berlin,1.10.2014,83,0.96,0.4
9252,10,7,Germany;Frankfurt,1.10.2014,81,0.96,0.4
9253,7,5,Germany;Berlin,1.10.2014,77,0.96,0.4
9254,3,7,Germany;Frankfurt,1.10.2014,74,0.96,0.15
9255,11,5,Germany;Berlin,1.10.2014,73,0.96,0.15
9256,11,7,Germany;Frankfurt,1.10.2014,72,0.96,0.15
9257,5,6,Germany;Dresden,1.10.2014,68,0.96,0.15
9258,7,1,Czech republic;Prague,1.10.2014,67,0.96,0.15
9259,5,3,Czech republic;Brno,1.10.2014,63,0.96,0.15
9260,1,5,Germany;Berlin,1.10.2014,57,0.96,0.15
9261,2,6,Germany;Dresden,1.10.2014,53,0.96,0.15
9262,5,5,Germany;Berlin,1.10.2014,50,0.96,0.15
9263,10,7,Germany;Frankfurt,1.10.2014,43,0.96,0.15
9264,2,5,Germany;Berlin,1.10.2014,40,0.96,0.15
9265,11,6,Germany;Dresden,1.10.2014,35,0.96,0.15
