fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
12249,3,5,Germany;Berlin,2.1.2015,144,0.966,0.55
21994,9,2,Denmark;Copenhagen,10.10.2015,124,0.975,0.55
21995,2,5,Germany;Berlin,10.10.2015,120,0.975,0.55
21996,1,5,Germany;Berlin,10.10.2015,120,0.975,0.55
21997,6,3,Czech republic;Brno,10.10.2015,110,0.975,0.55
21998,9,7,Germany;Frankfurt,10.10.2015,106,0.975,0.55
21999,11,4,Germany;Frankfurt,10.10.2015,103,0.975,0.55
22000,6,4,Germany;Frankfurt,10.10.2015,102,0.975,0.55
22001,10,1,Czech republic;Prague,10.10.2015,85,0.975,0.4
22002,4,4,Germany;Frankfurt,10.10.2015,65,0.975,0.15
22003,7,2,Denmark;Copenhagen,10.10.2015,64,0.975,0.15
22004,6,5,Germany;Berlin,10.10.2015,60,0.975,0.15
22005,9,5,Germany;Berlin,10.10.2015,59,0.975,0.15
22006,6,5,Germany;Berlin,10.10.2015,58,0.975,0.15
22007,7,5,Germany;Berlin,10.10.2015,52,0.975,0.15
22008,1,7,Germany;Frankfurt,10.10.2015,43,0.975,0.15
22009,3,5,Germany;Berlin,10.10.2015,38,0.975,0.15
22010,7,5,Germany;Berlin,10.10.2015,37,0.975,0.15
22011,9,5,Germany;Berlin,10.10.2015,33,0.975,0.15
22012,2,5,Germany;Berlin,10.10.2015,32,0.975,0.15
22013,7,5,Germany;Berlin,10.10.2015,31,0.975,0.15
22014,4,5,Germany;Berlin,10.10.2015,27,0.975,0.15
22015,7,7,Germany;Frankfurt,10.10.2015,19,0.975,0.01
22016,8,7,Germany;Frankfurt,10.10.2015,19,0.975,0.01
22017,6,6,Germany;Dresden,10.10.2015,18,0.975,0.01
22018,3,6,Germany;Dresden,10.10.2015,17,0.975,0.01
22019,4,5,Germany;Berlin,10.10.2015,11,0.975,0.01
22020,9,5,Germany;Berlin,10.10.2015,9,0.975,0
22021,11,6,Germany;Dresden,10.10.2015,8,0.975,0
22022,4,3,Czech republic;Brno,10.10.2015,5,0.975,0
22023,6,5,Germany;Berlin,12.10.2015,149,0.97,0.55
22024,9,7,Germany;Frankfurt,12.10.2015,147,0.97,0.55
22025,6,5,Germany;Berlin,12.10.2015,147,0.97,0.55
22026,9,2,Denmark;Copenhagen,12.10.2015,144,0.97,0.55
22027,9,1,Czech republic;Prague,12.10.2015,139,0.97,0.55
22028,7,1,Czech republic;Prague,12.10.2015,136,0.97,0.55
22029,11,5,Germany;Berlin,12.10.2015,133,0.97,0.55
22030,8,1,Czech republic;Prague,12.10.2015,133,0.97,0.55
22031,9,6,Germany;Dresden,12.10.2015,132,0.97,0.55
22032,1,5,Germany;Berlin,12.10.2015,128,0.97,0.55
22033,7,6,Germany;Dresden,12.10.2015,127,0.97,0.55
22034,3,1,Czech republic;Prague,12.10.2015,121,0.97,0.55
22035,4,7,Germany;Frankfurt,12.10.2015,120,0.97,0.55
22036,11,7,Germany;Frankfurt,12.10.2015,117,0.97,0.55
22037,6,5,Germany;Berlin,12.10.2015,112,0.97,0.55
22038,11,5,Germany;Berlin,12.10.2015,111,0.97,0.55
22039,3,5,Germany;Berlin,12.10.2015,110,0.97,0.55
22040,6,3,Czech republic;Brno,12.10.2015,110,0.97,0.55
22041,1,5,Germany;Berlin,12.10.2015,109,0.97,0.55
22042,9,3,Czech republic;Ostrava,12.10.2015,108,0.97,0.55
22043,3,4,Germany;Frankfurt,12.10.2015,106,0.97,0.55
22044,8,5,Germany;Berlin,12.10.2015,104,0.97,0.55
22045,5,5,Germany;Berlin,12.10.2015,100,0.97,0.55
22046,9,7,Germany;Frankfurt,12.10.2015,99,0.97,0.4
22047,6,7,Germany;Frankfurt,12.10.2015,99,0.97,0.4
22048,1,5,Germany;Berlin,12.10.2015,91,0.97,0.4
22049,2,5,Germany;Berlin,12.10.2015,87,0.97,0.4
22050,2,2,Denmark;Copenhagen,12.10.2015,86,0.97,0.4
22051,5,4,Germany;Frankfurt,12.10.2015,79,0.97,0.4
22052,8,7,Germany;Frankfurt,12.10.2015,79,0.97,0.4
22053,6,1,Czech republic;Prague,12.10.2015,77,0.97,0.4
22054,4,5,Germany;Berlin,12.10.2015,72,0.97,0.15
22055,8,7,Germany;Frankfurt,12.10.2015,71,0.97,0.15
22056,8,7,Germany;Frankfurt,12.10.2015,64,0.97,0.15
22057,7,4,Germany;Frankfurt,12.10.2015,62,0.97,0.15
22058,10,5,Germany;Berlin,12.10.2015,61,0.97,0.15
22059,10,1,Czech republic;Prague,12.10.2015,58,0.97,0.15
22060,6,7,Germany;Frankfurt,12.10.2015,58,0.97,0.15
22061,7,7,Germany;Frankfurt,12.10.2015,58,0.97,0.15
22062,7,5,Germany;Berlin,12.10.2015,57,0.97,0.15
22063,11,2,Denmark;Copenhagen,12.10.2015,53,0.97,0.15
22064,3,5,Germany;Berlin,12.10.2015,51,0.97,0.15
22065,6,1,Czech republic;Prague,12.10.2015,51,0.97,0.15
22066,7,1,Czech republic;Prague,12.10.2015,41,0.97,0.15
22067,7,5,Germany;Berlin,12.10.2015,38,0.97,0.15
22068,7,7,Germany;Frankfurt,12.10.2015,35,0.97,0.15
22069,4,7,Germany;Frankfurt,12.10.2015,32,0.97,0.15
22070,1,1,Czech republic;Prague,12.10.2015,31,0.97,0.15
22071,8,7,Germany;Frankfurt,12.10.2015,30,0.97,0.15
22072,8,5,Germany;Berlin,12.10.2015,28,0.97,0.15
22073,4,6,Germany;Dresden,12.10.2015,26,0.97,0.15
22074,1,7,Germany;Frankfurt,12.10.2015,25,0.97,0.01
22075,1,3,Czech republic;Brno,12.10.2015,23,0.97,0.01
22076,10,5,Germany;Berlin,12.10.2015,21,0.97,0.01
22077,3,1,Czech republic;Prague,12.10.2015,19,0.97,0.01
22078,4,6,Germany;Dresden,12.10.2015,17,0.97,0.01
22079,11,1,Czech republic;Prague,12.10.2015,13,0.97,0.01
22080,5,5,Germany;Berlin,12.10.2015,12,0.97,0.01
22081,7,3,Czech republic;Ostrava,12.10.2015,6,0.97,0
22082,6,5,Germany;Berlin,12.10.2015,6,0.97,0
22083,3,3,Czech republic;Brno,12.10.2015,4,0.97,0
22084,8,5,Germany;Berlin,12.10.2015,4,0.97,0
22085,5,7,Germany;Frankfurt,12.10.2015,3,0.97,0
22086,1,2,Denmark;Copenhagen,13.10.2015,146,0.972,0.55
22087,2,6,Germany;Dresden,13.10.2015,140,0.972,0.55
22088,8,6,Germany;Dresden,13.10.2015,136,0.972,0.55
22089,6,4,Germany;Frankfurt,13.10.2015,130,0.972,0.55
22090,6,7,Germany;Frankfurt,13.10.2015,129,0.972,0.55
22091,11,5,Germany;Berlin,13.10.2015,128,0.972,0.55
22092,3,6,Germany;Dresden,13.10.2015,126,0.972,0.55
22093,10,5,Germany;Berlin,13.10.2015,120,0.972,0.55
22094,4,5,Germany;Berlin,13.10.2015,114,0.972,0.55
22095,3,7,Germany;Frankfurt,13.10.2015,110,0.972,0.55
22096,8,1,Czech republic;Prague,13.10.2015,108,0.972,0.55
22097,7,4,Germany;Frankfurt,13.10.2015,104,0.972,0.55
22098,10,1,Czech republic;Prague,13.10.2015,100,0.972,0.55
22099,1,5,Germany;Berlin,13.10.2015,99,0.972,0.4
22100,8,7,Germany;Frankfurt,13.10.2015,98,0.972,0.4
22101,2,5,Germany;Berlin,13.10.2015,97,0.972,0.4
22102,3,7,Germany;Frankfurt,13.10.2015,94,0.972,0.4
22103,8,5,Germany;Berlin,13.10.2015,90,0.972,0.4
22104,2,7,Germany;Frankfurt,13.10.2015,84,0.972,0.4
22105,6,7,Germany;Frankfurt,13.10.2015,82,0.972,0.4
22106,8,5,Germany;Berlin,13.10.2015,78,0.972,0.4
22107,5,4,Germany;Frankfurt,13.10.2015,76,0.972,0.4
22108,8,7,Germany;Frankfurt,13.10.2015,76,0.972,0.4
22109,6,7,Germany;Frankfurt,13.10.2015,72,0.972,0.15
22110,8,7,Germany;Frankfurt,13.10.2015,72,0.972,0.15
22111,9,5,Germany;Berlin,13.10.2015,66,0.972,0.15
22112,7,3,Czech republic;Ostrava,13.10.2015,66,0.972,0.15
22113,4,6,Germany;Dresden,13.10.2015,65,0.972,0.15
22114,11,5,Germany;Berlin,13.10.2015,62,0.972,0.15
22115,2,2,Denmark;Copenhagen,13.10.2015,59,0.972,0.15
22116,10,7,Germany;Frankfurt,13.10.2015,52,0.972,0.15
22117,2,5,Germany;Berlin,13.10.2015,51,0.972,0.15
22118,9,5,Germany;Berlin,13.10.2015,49,0.972,0.15
22119,4,7,Germany;Frankfurt,13.10.2015,49,0.972,0.15
22120,10,5,Germany;Berlin,13.10.2015,47,0.972,0.15
22121,6,1,Czech republic;Prague,13.10.2015,41,0.972,0.15
22122,11,2,Denmark;Copenhagen,13.10.2015,41,0.972,0.15
22123,2,2,Denmark;Copenhagen,13.10.2015,39,0.972,0.15
22124,9,5,Germany;Berlin,13.10.2015,38,0.972,0.15
22125,1,5,Germany;Berlin,13.10.2015,37,0.972,0.15
22126,9,7,Germany;Frankfurt,13.10.2015,31,0.972,0.15
22127,1,5,Germany;Berlin,13.10.2015,29,0.972,0.15
22128,2,7,Germany;Frankfurt,13.10.2015,28,0.972,0.15
22129,10,5,Germany;Berlin,13.10.2015,26,0.972,0.15
22130,7,5,Germany;Berlin,13.10.2015,20,0.972,0.01
22131,6,7,Germany;Frankfurt,13.10.2015,17,0.972,0.01
22132,10,7,Germany;Frankfurt,13.10.2015,17,0.972,0.01
22133,5,4,Germany;Frankfurt,13.10.2015,14,0.972,0.01
22134,9,5,Germany;Berlin,13.10.2015,7,0.972,0
22135,3,5,Germany;Berlin,13.10.2015,5,0.972,0
22136,6,5,Germany;Berlin,14.10.2015,150,0.971,0.55
22137,5,6,Germany;Dresden,14.10.2015,149,0.971,0.55
22138,3,5,Germany;Berlin,14.10.2015,138,0.971,0.55
22139,4,5,Germany;Berlin,14.10.2015,122,0.971,0.55
22140,7,3,Czech republic;Ostrava,14.10.2015,118,0.971,0.55
22141,1,7,Germany;Frankfurt,14.10.2015,116,0.971,0.55
22142,11,5,Germany;Berlin,14.10.2015,116,0.971,0.55
22143,11,2,Denmark;Copenhagen,14.10.2015,102,0.971,0.55
22144,8,7,Germany;Frankfurt,14.10.2015,101,0.971,0.55
22145,3,1,Czech republic;Prague,14.10.2015,101,0.971,0.55
22146,7,5,Germany;Berlin,14.10.2015,99,0.971,0.4
22147,11,7,Germany;Frankfurt,14.10.2015,97,0.971,0.4
22148,5,6,Germany;Dresden,14.10.2015,95,0.971,0.4
22149,11,5,Germany;Berlin,14.10.2015,92,0.971,0.4
22150,10,4,Germany;Frankfurt,14.10.2015,87,0.971,0.4
22151,4,5,Germany;Berlin,14.10.2015,82,0.971,0.4
22152,5,5,Germany;Berlin,14.10.2015,80,0.971,0.4
22153,4,5,Germany;Berlin,14.10.2015,77,0.971,0.4
22154,3,7,Germany;Frankfurt,14.10.2015,73,0.971,0.15
22155,1,7,Germany;Frankfurt,14.10.2015,69,0.971,0.15
22156,4,7,Germany;Frankfurt,14.10.2015,67,0.971,0.15
22157,9,5,Germany;Berlin,14.10.2015,61,0.971,0.15
22158,9,3,Czech republic;Ostrava,14.10.2015,52,0.971,0.15
22159,7,5,Germany;Berlin,14.10.2015,45,0.971,0.15
22160,3,6,Germany;Dresden,14.10.2015,44,0.971,0.15
22161,10,7,Germany;Frankfurt,14.10.2015,44,0.971,0.15
22162,7,5,Germany;Berlin,14.10.2015,42,0.971,0.15
22163,4,5,Germany;Berlin,14.10.2015,34,0.971,0.15
22164,2,2,Denmark;Copenhagen,14.10.2015,29,0.971,0.15
22165,6,4,Germany;Frankfurt,14.10.2015,27,0.971,0.15
22166,9,7,Germany;Frankfurt,14.10.2015,26,0.971,0.15
22167,1,4,Germany;Frankfurt,14.10.2015,25,0.971,0.01
22168,8,5,Germany;Berlin,14.10.2015,23,0.971,0.01
22169,6,7,Germany;Frankfurt,14.10.2015,22,0.971,0.01
22170,2,7,Germany;Frankfurt,14.10.2015,22,0.971,0.01
22171,8,7,Germany;Frankfurt,14.10.2015,13,0.971,0.01
22172,2,5,Germany;Berlin,14.10.2015,12,0.971,0.01
22173,11,4,Germany;Frankfurt,14.10.2015,9,0.971,0
22174,7,5,Germany;Berlin,15.10.2015,147,0.973,0.55
22175,9,5,Germany;Berlin,15.10.2015,143,0.973,0.55
22176,9,5,Germany;Berlin,15.10.2015,136,0.973,0.55
22177,7,5,Germany;Berlin,15.10.2015,129,0.973,0.55
22178,1,3,Czech republic;Brno,15.10.2015,128,0.973,0.55
22179,9,7,Germany;Frankfurt,15.10.2015,127,0.973,0.55
22180,2,7,Germany;Frankfurt,15.10.2015,122,0.973,0.55
22181,10,4,Germany;Frankfurt,15.10.2015,117,0.973,0.55
22182,11,7,Germany;Frankfurt,15.10.2015,117,0.973,0.55
22183,8,7,Germany;Frankfurt,15.10.2015,115,0.973,0.55
22184,10,6,Germany;Dresden,15.10.2015,110,0.973,0.55
22185,9,1,Czech republic;Prague,15.10.2015,105,0.973,0.55
22186,3,2,Denmark;Copenhagen,15.10.2015,102,0.973,0.55
22187,11,7,Germany;Frankfurt,15.10.2015,101,0.973,0.55
22188,11,5,Germany;Berlin,15.10.2015,100,0.973,0.55
22189,6,7,Germany;Frankfurt,15.10.2015,87,0.973,0.4
22190,10,6,Germany;Dresden,15.10.2015,85,0.973,0.4
22191,10,5,Germany;Berlin,15.10.2015,84,0.973,0.4
22192,7,2,Denmark;Copenhagen,15.10.2015,81,0.973,0.4
22193,8,7,Germany;Frankfurt,15.10.2015,74,0.973,0.15
22194,4,5,Germany;Berlin,15.10.2015,68,0.973,0.15
22195,1,5,Germany;Berlin,15.10.2015,66,0.973,0.15
22196,2,5,Germany;Berlin,15.10.2015,65,0.973,0.15
22197,10,5,Germany;Berlin,15.10.2015,59,0.973,0.15
22198,8,6,Germany;Dresden,15.10.2015,51,0.973,0.15
22199,6,7,Germany;Frankfurt,15.10.2015,51,0.973,0.15
22200,11,5,Germany;Berlin,15.10.2015,50,0.973,0.15
22201,8,5,Germany;Berlin,15.10.2015,49,0.973,0.15
22202,3,7,Germany;Frankfurt,15.10.2015,47,0.973,0.15
22203,1,5,Germany;Berlin,15.10.2015,41,0.973,0.15
22204,8,5,Germany;Berlin,15.10.2015,40,0.973,0.15
22205,4,7,Germany;Frankfurt,15.10.2015,38,0.973,0.15
22206,1,6,Germany;Dresden,15.10.2015,34,0.973,0.15
22207,4,5,Germany;Berlin,15.10.2015,32,0.973,0.15
22208,7,7,Germany;Frankfurt,15.10.2015,14,0.973,0.01
22209,10,5,Germany;Berlin,15.10.2015,14,0.973,0.01
22210,3,5,Germany;Berlin,15.10.2015,13,0.973,0.01
22211,6,5,Germany;Berlin,15.10.2015,6,0.973,0
22212,3,7,Germany;Frankfurt,15.10.2015,5,0.973,0
22213,3,6,Germany;Dresden,15.10.2015,4,0.973,0
22214,4,2,Denmark;Copenhagen,15.10.2015,2,0.973,0
22215,1,7,Germany;Frankfurt,15.10.2015,1,0.973,0
22216,8,7,Germany;Frankfurt,16.10.2015,149,0.966,0.55
22217,4,5,Germany;Berlin,16.10.2015,144,0.966,0.55
22218,11,1,Czech republic;Prague,16.10.2015,141,0.966,0.55
22219,5,7,Germany;Frankfurt,16.10.2015,132,0.966,0.55
22220,5,5,Germany;Berlin,16.10.2015,131,0.966,0.55
22221,11,5,Germany;Berlin,16.10.2015,125,0.966,0.55
22222,10,5,Germany;Berlin,16.10.2015,124,0.966,0.55
22223,2,5,Germany;Berlin,16.10.2015,124,0.966,0.55
22224,10,7,Germany;Frankfurt,16.10.2015,121,0.966,0.55
22225,10,7,Germany;Frankfurt,16.10.2015,119,0.966,0.55
22226,11,3,Czech republic;Ostrava,16.10.2015,114,0.966,0.55
22227,10,6,Germany;Dresden,16.10.2015,101,0.966,0.55
22228,4,4,Germany;Frankfurt,16.10.2015,94,0.966,0.4
22229,6,5,Germany;Berlin,16.10.2015,93,0.966,0.4
22230,10,5,Germany;Berlin,16.10.2015,91,0.966,0.4
22231,4,5,Germany;Berlin,16.10.2015,87,0.966,0.4
22232,9,5,Germany;Berlin,16.10.2015,84,0.966,0.4
22233,8,5,Germany;Berlin,16.10.2015,84,0.966,0.4
22234,5,4,Germany;Frankfurt,16.10.2015,84,0.966,0.4
22235,10,5,Germany;Berlin,16.10.2015,82,0.966,0.4
22236,10,2,Denmark;Copenhagen,16.10.2015,81,0.966,0.4
22237,11,1,Czech republic;Prague,16.10.2015,78,0.966,0.4
22238,5,5,Germany;Berlin,16.10.2015,77,0.966,0.4
22239,3,2,Denmark;Copenhagen,16.10.2015,72,0.966,0.15
22240,6,7,Germany;Frankfurt,16.10.2015,71,0.966,0.15
22241,3,2,Denmark;Copenhagen,16.10.2015,67,0.966,0.15
22242,2,7,Germany;Frankfurt,16.10.2015,61,0.966,0.15
22243,4,6,Germany;Dresden,16.10.2015,61,0.966,0.15
22244,8,7,Germany;Frankfurt,16.10.2015,56,0.966,0.15
22245,9,7,Germany;Frankfurt,16.10.2015,53,0.966,0.15
22246,4,1,Czech republic;Prague,16.10.2015,52,0.966,0.15
22247,5,7,Germany;Frankfurt,16.10.2015,50,0.966,0.15
22248,10,3,Czech republic;Ostrava,16.10.2015,34,0.966,0.15
22249,1,1,Czech republic;Prague,16.10.2015,31,0.966,0.15
22250,5,7,Germany;Frankfurt,16.10.2015,30,0.966,0.15
22251,3,5,Germany;Berlin,16.10.2015,29,0.966,0.15
22252,8,5,Germany;Berlin,16.10.2015,20,0.966,0.01
22253,10,7,Germany;Frankfurt,16.10.2015,19,0.966,0.01
22254,2,5,Germany;Berlin,16.10.2015,18,0.966,0.01
22255,11,5,Germany;Berlin,16.10.2015,16,0.966,0.01
22256,4,5,Germany;Berlin,16.10.2015,15,0.966,0.01
22257,10,2,Denmark;Copenhagen,16.10.2015,15,0.966,0.01
22258,5,2,Denmark;Copenhagen,16.10.2015,13,0.966,0.01
22259,10,2,Denmark;Copenhagen,16.10.2015,6,0.966,0
22260,3,7,Germany;Frankfurt,16.10.2015,3,0.966,0
22261,7,4,Germany;Frankfurt,17.10.2015,142,0.973,0.55
22262,6,5,Germany;Berlin,17.10.2015,126,0.973,0.55
22263,8,2,Denmark;Copenhagen,17.10.2015,126,0.973,0.55
22264,2,7,Germany;Frankfurt,17.10.2015,122,0.973,0.55
22265,4,3,Czech republic;Brno,17.10.2015,118,0.973,0.55
22266,4,2,Denmark;Copenhagen,17.10.2015,115,0.973,0.55
22267,8,1,Czech republic;Prague,17.10.2015,115,0.973,0.55
22268,8,7,Germany;Frankfurt,17.10.2015,114,0.973,0.55
22269,10,6,Germany;Dresden,17.10.2015,113,0.973,0.55
22270,11,7,Germany;Frankfurt,17.10.2015,108,0.973,0.55
22271,8,6,Germany;Dresden,17.10.2015,99,0.973,0.4
22272,8,2,Denmark;Copenhagen,17.10.2015,98,0.973,0.4
22273,3,2,Denmark;Copenhagen,17.10.2015,98,0.973,0.4
22274,3,5,Germany;Berlin,17.10.2015,95,0.973,0.4
22275,2,3,Czech republic;Brno,17.10.2015,92,0.973,0.4
22276,4,5,Germany;Berlin,17.10.2015,85,0.973,0.4
22277,1,7,Germany;Frankfurt,17.10.2015,84,0.973,0.4
22278,3,3,Czech republic;Brno,17.10.2015,70,0.973,0.15
22279,1,7,Germany;Frankfurt,17.10.2015,67,0.973,0.15
22280,5,6,Germany;Dresden,17.10.2015,61,0.973,0.15
22281,11,5,Germany;Berlin,17.10.2015,57,0.973,0.15
22282,10,7,Germany;Frankfurt,17.10.2015,53,0.973,0.15
22283,6,2,Denmark;Copenhagen,17.10.2015,52,0.973,0.15
22284,8,3,Czech republic;Ostrava,17.10.2015,51,0.973,0.15
22285,1,4,Germany;Frankfurt,17.10.2015,49,0.973,0.15
22286,4,5,Germany;Berlin,17.10.2015,43,0.973,0.15
22287,2,5,Germany;Berlin,17.10.2015,40,0.973,0.15
22288,7,2,Denmark;Copenhagen,17.10.2015,39,0.973,0.15
22289,6,6,Germany;Dresden,17.10.2015,39,0.973,0.15
22290,7,7,Germany;Frankfurt,17.10.2015,38,0.973,0.15
22291,1,7,Germany;Frankfurt,17.10.2015,38,0.973,0.15
22292,9,5,Germany;Berlin,17.10.2015,37,0.973,0.15
22293,4,5,Germany;Berlin,17.10.2015,29,0.973,0.15
22294,2,7,Germany;Frankfurt,17.10.2015,28,0.973,0.15
22295,3,4,Germany;Frankfurt,17.10.2015,27,0.973,0.15
22296,10,2,Denmark;Copenhagen,17.10.2015,27,0.973,0.15
22297,4,4,Germany;Frankfurt,17.10.2015,25,0.973,0.01
22298,1,5,Germany;Berlin,17.10.2015,21,0.973,0.01
22299,7,5,Germany;Berlin,17.10.2015,21,0.973,0.01
22300,8,5,Germany;Berlin,17.10.2015,19,0.973,0.01
22301,4,5,Germany;Berlin,17.10.2015,19,0.973,0.01
22302,8,6,Germany;Dresden,17.10.2015,18,0.973,0.01
22303,5,4,Germany;Frankfurt,17.10.2015,13,0.973,0.01
22304,9,7,Germany;Frankfurt,17.10.2015,11,0.973,0.01
22305,6,3,Czech republic;Brno,17.10.2015,2,0.973,0
22306,8,5,Germany;Berlin,17.10.2015,1,0.973,0
22307,8,2,Denmark;Copenhagen,20.10.2015,146,0.973,0.55
22308,2,6,Germany;Dresden,20.10.2015,146,0.973,0.55
22309,8,7,Germany;Frankfurt,20.10.2015,145,0.973,0.55
22310,1,3,Czech republic;Brno,20.10.2015,138,0.973,0.55
22311,2,4,Germany;Frankfurt,20.10.2015,137,0.973,0.55
22312,7,5,Germany;Berlin,20.10.2015,133,0.973,0.55
22313,10,5,Germany;Berlin,20.10.2015,131,0.973,0.55
22314,5,5,Germany;Berlin,20.10.2015,127,0.973,0.55
22315,9,2,Denmark;Copenhagen,20.10.2015,123,0.973,0.55
22316,4,4,Germany;Frankfurt,20.10.2015,110,0.973,0.55
22317,4,1,Czech republic;Prague,20.10.2015,107,0.973,0.55
22318,11,5,Germany;Berlin,20.10.2015,106,0.973,0.55
22319,1,5,Germany;Berlin,20.10.2015,105,0.973,0.55
22320,8,5,Germany;Berlin,20.10.2015,105,0.973,0.55
22321,5,7,Germany;Frankfurt,20.10.2015,103,0.973,0.55
22322,7,2,Denmark;Copenhagen,20.10.2015,99,0.973,0.4
22323,8,7,Germany;Frankfurt,20.10.2015,98,0.973,0.4
22324,10,7,Germany;Frankfurt,20.10.2015,86,0.973,0.4
22325,1,7,Germany;Frankfurt,20.10.2015,84,0.973,0.4
22326,4,1,Czech republic;Prague,20.10.2015,81,0.973,0.4
22327,11,5,Germany;Berlin,20.10.2015,79,0.973,0.4
22328,11,2,Denmark;Copenhagen,20.10.2015,74,0.973,0.15
22329,8,6,Germany;Dresden,20.10.2015,73,0.973,0.15
22330,3,7,Germany;Frankfurt,20.10.2015,57,0.973,0.15
22331,10,2,Denmark;Copenhagen,20.10.2015,55,0.973,0.15
22332,7,6,Germany;Dresden,20.10.2015,53,0.973,0.15
22333,7,7,Germany;Frankfurt,20.10.2015,52,0.973,0.15
22334,3,5,Germany;Berlin,20.10.2015,52,0.973,0.15
22335,10,4,Germany;Frankfurt,20.10.2015,51,0.973,0.15
22336,11,2,Denmark;Copenhagen,20.10.2015,42,0.973,0.15
22337,4,5,Germany;Berlin,20.10.2015,36,0.973,0.15
22338,6,7,Germany;Frankfurt,20.10.2015,28,0.973,0.15
22339,5,7,Germany;Frankfurt,20.10.2015,28,0.973,0.15
22340,5,2,Denmark;Copenhagen,20.10.2015,22,0.973,0.01
22341,3,6,Germany;Dresden,20.10.2015,20,0.973,0.01
22342,4,5,Germany;Berlin,20.10.2015,19,0.973,0.01
22343,9,5,Germany;Berlin,20.10.2015,18,0.973,0.01
22344,1,5,Germany;Berlin,20.10.2015,17,0.973,0.01
22345,2,7,Germany;Frankfurt,20.10.2015,17,0.973,0.01
22346,7,5,Germany;Berlin,20.10.2015,16,0.973,0.01
22347,2,3,Czech republic;Brno,20.10.2015,15,0.973,0.01
22348,7,7,Germany;Frankfurt,20.10.2015,12,0.973,0.01
22349,11,3,Czech republic;Ostrava,20.10.2015,12,0.973,0.01
22350,3,2,Denmark;Copenhagen,20.10.2015,11,0.973,0.01
22351,7,7,Germany;Frankfurt,20.10.2015,9,0.973,0
22352,3,7,Germany;Frankfurt,20.10.2015,6,0.973,0
22353,10,7,Germany;Frankfurt,20.10.2015,6,0.973,0
22354,5,5,Germany;Berlin,20.10.2015,4,0.973,0
22355,1,3,Czech republic;Brno,21.10.2015,144,0.965,0.55
22356,6,5,Germany;Berlin,21.10.2015,142,0.965,0.55
22357,6,6,Germany;Dresden,21.10.2015,140,0.965,0.55
22358,4,7,Germany;Frankfurt,21.10.2015,140,0.965,0.55
22359,1,7,Germany;Frankfurt,21.10.2015,133,0.965,0.55
22360,10,5,Germany;Berlin,21.10.2015,129,0.965,0.55
22361,6,5,Germany;Berlin,21.10.2015,123,0.965,0.55
22362,4,7,Germany;Frankfurt,21.10.2015,123,0.965,0.55
22363,11,4,Germany;Frankfurt,21.10.2015,120,0.965,0.55
22364,9,7,Germany;Frankfurt,21.10.2015,119,0.965,0.55
22365,6,6,Germany;Dresden,21.10.2015,111,0.965,0.55
22366,9,5,Germany;Berlin,21.10.2015,110,0.965,0.55
22367,10,5,Germany;Berlin,21.10.2015,108,0.965,0.55
22368,10,5,Germany;Berlin,21.10.2015,107,0.965,0.55
22369,9,5,Germany;Berlin,21.10.2015,106,0.965,0.55
22370,4,4,Germany;Frankfurt,21.10.2015,106,0.965,0.55
22371,9,5,Germany;Berlin,21.10.2015,104,0.965,0.55
22372,1,5,Germany;Berlin,21.10.2015,98,0.965,0.4
22373,4,5,Germany;Berlin,21.10.2015,97,0.965,0.4
22374,10,4,Germany;Frankfurt,21.10.2015,95,0.965,0.4
22375,11,3,Czech republic;Ostrava,21.10.2015,93,0.965,0.4
22376,9,7,Germany;Frankfurt,21.10.2015,86,0.965,0.4
22377,4,5,Germany;Berlin,21.10.2015,81,0.965,0.4
22378,1,6,Germany;Dresden,21.10.2015,77,0.965,0.4
22379,1,5,Germany;Berlin,21.10.2015,68,0.965,0.15
22380,6,4,Germany;Frankfurt,21.10.2015,64,0.965,0.15
22381,6,7,Germany;Frankfurt,21.10.2015,62,0.965,0.15
22382,9,2,Denmark;Copenhagen,21.10.2015,61,0.965,0.15
22383,7,2,Denmark;Copenhagen,21.10.2015,61,0.965,0.15
22384,6,4,Germany;Frankfurt,21.10.2015,59,0.965,0.15
22385,10,2,Denmark;Copenhagen,21.10.2015,59,0.965,0.15
22386,11,7,Germany;Frankfurt,21.10.2015,58,0.965,0.15
22387,1,5,Germany;Berlin,21.10.2015,50,0.965,0.15
22388,11,3,Czech republic;Ostrava,21.10.2015,48,0.965,0.15
22389,2,5,Germany;Berlin,21.10.2015,47,0.965,0.15
22390,5,4,Germany;Frankfurt,21.10.2015,46,0.965,0.15
22391,1,2,Denmark;Copenhagen,21.10.2015,41,0.965,0.15
22392,3,6,Germany;Dresden,21.10.2015,36,0.965,0.15
22393,8,6,Germany;Dresden,21.10.2015,35,0.965,0.15
22394,3,2,Denmark;Copenhagen,21.10.2015,31,0.965,0.15
22395,8,7,Germany;Frankfurt,21.10.2015,28,0.965,0.15
22396,1,5,Germany;Berlin,21.10.2015,27,0.965,0.15
22397,1,3,Czech republic;Brno,21.10.2015,26,0.965,0.15
22398,3,7,Germany;Frankfurt,21.10.2015,25,0.965,0.01
22399,4,7,Germany;Frankfurt,21.10.2015,23,0.965,0.01
22400,5,7,Germany;Frankfurt,21.10.2015,11,0.965,0.01
22401,2,4,Germany;Frankfurt,21.10.2015,9,0.965,0
22402,3,7,Germany;Frankfurt,21.10.2015,2,0.965,0
